"id_q","reputation_a","votecount"
536944,9295,1
536944,4228,1
536955,28,11
536958,902,4
536958,195,1
537027,1099,1
537027,15533,3
537037,1174,4
537037,784,5
537078,477,2
537136,51,2
537142,429,2
537143,657,4
537187,11,3
537187,132,1
537248,93,2
537301,140,4
537306,99,3
537312,548,1
537391,6,9
537391,6643,1
537475,587,1
537475,404,3
537535,66,9
537535,616,2
537553,23,3
537566,9297,2
537566,168,1
537580,106,2
537600,3234,1
537685,22174,1
537690,104817,5
537698,82,2
537762,398,5
537766,2291,1
537766,429,1
537810,6552,5
537810,53,1
537845,46802,1
537848,88,4
537848,317,1
537853,5486,2
537853,3452,8
537890,51,1
537930,8780,4
537963,15,2
537963,132,1
538010,696,2
538014,455,1
538081,3117,2
538095,12335,1
538095,5762,7
538097,93,1
538111,71,4
538121,1037,1
538167,34811,1
538281,1037,6
538293,372,6
538312,2131,4
538312,28,7
538373,4727,4
538373,550,4
538442,4900,1
538594,3333,4
538594,21991,1
538603,33911,2
538623,1034,2
538623,1370,1
538669,16,2
538719,146,4
538741,1,2
538762,1800,1
538762,16,1
538778,1969,3
538780,1,1
538789,1,1
538810,15533,1
538810,476,4
538813,1343,1
538813,3997,4
538844,608,1
538844,4415,1
538886,61,1
538886,486,1
539003,1,1
539003,3637,2
539034,8531,1
539116,1038,3
539116,27258,3
539153,1068,1
539171,671,1
539174,13401,2
539235,26,3
539247,15511,1
539247,140,1
539248,282,2
539288,8,3
539288,368,2
539291,9240,5
539328,863,6
539339,1655,1
539339,86,1
539348,5046,5
539415,979,3
539434,5486,2
539499,370,1
539508,46637,3
539508,935,7
539548,135,1
539568,1095,3
539623,1922,1
539640,497,2
539754,386,5
539774,1237,2
539774,91,1
539782,83,1
539791,664,10
539791,3786,5
539858,195,1
539899,455,2
539939,688,2
539945,25,2
539978,1040,1
540000,24260,1
540000,13515,1
540034,28,1
540087,556,4
540146,51,1
540146,30,2
540160,556,1
540161,26,2
540161,4528,2
540188,503,2
540275,3086,1
540275,18,4
540282,2323,3
540288,3452,1
540288,1251,1
540337,71,1
540337,2246,4
540342,92,4
540426,4578,1
540427,121,4
540427,1,2
540464,151,1
540493,1403,5
540505,1068,1
540505,23351,1
540607,626,2
540607,44359,2
540666,136,2
540666,2883,2
540697,1800,4
540697,16,2
540701,702,1
540701,503,1
540708,1037,1
540709,10224,1
540715,14504,3
540722,11,4
540737,23,9
540737,486,2
540738,58599,2
540738,556,1
540813,8591,1
540846,556,1
540856,6325,1
540856,306,1
540872,1307,2
540875,556,1
540876,1037,1
540876,555,1
540889,6325,3
540889,86,2
540986,556,1
540986,46637,4
540998,714,1
540998,885,1
541026,586,1
541061,3,1
541061,419,5
541165,2646,4
541174,92,2
541196,623,6
541196,1,4
541236,5193,10
541255,2646,3
541295,97,1
541314,44325,2
541331,141,2
541331,11,9
541409,6825,2
541427,623,2
541427,3372,2
541468,59,5
541473,66,2
541616,4984,1
541636,494,1
541636,7230,1
541660,2104,1
541693,2386,1
541713,2353,1
541765,21,1
541765,4616,2
541816,71,1
541833,53,2
541837,175,2
541883,2291,1
541891,503,3
541919,246,4
541933,1074,5
541933,2353,3
541934,92,3
541963,141,1
541963,17697,1
541975,36,3
541983,53,2
542062,895,1
542108,28,1
542108,370,6
542166,608,1
542186,1312,1
542203,25573,1
542275,1074,6
542280,540,1
542280,143,1
542338,49446,1
542338,556,3
542360,647,1
542376,1494,2
542405,887,2
542439,417,14
542439,92,2
542461,41,1
542461,10739,1
542475,11,1
542515,33797,5
542515,2110,5
542516,1282,2
542516,597,1
542551,43,5
542580,113,3
542580,899,2
542716,2766,1
542716,623,2
542844,2323,4
542845,43,7
542845,399075,10
542853,1403,1
542853,670,1
542960,1004,2
542989,176,3
542989,6037,2
542993,3270,2
542993,884,1
543069,623,2
543081,3234,1
543081,371,2
543096,92,2
543096,8,1
543105,21,3
543105,3407,1
543111,3452,1
543111,363,3
543141,259,2
543141,136,8
543180,544,1
543232,463,2
543243,16,1
543243,4900,1
543256,373,3
543256,463,6
543283,453,1
543307,61,1
543307,9240,4
543464,802,1
543466,318,1
543507,2663,6
543507,2853,15
543588,3452,3
543621,608,2
543644,851,1
543699,670,1
543738,1549,18
543769,464,8
543769,29002,1
543778,41,3
543811,1529,1
543830,16,1
543955,632,5
543968,626,1
543968,11769,1
544079,15415,1
544110,76,1
544187,36,2
544204,1765,6
544210,3483,2
544232,1691,3
544292,4774,1
544292,978,1
544321,5486,2
544321,44497,3
544333,2712,1
544369,129,1
544397,5486,5
544397,2722,7
544476,13401,1
544476,86,4
544477,943,2
544477,11,3
544584,10739,4
544584,168,2
544614,435,3
544620,31,1
544620,88,1
544658,213,2
544658,435,6
544687,2594,1
544725,556,1
544725,469,1
544749,1360,1
544784,63469,3
544784,339,1
544812,1257,2
544825,21,1
544844,329,4
544844,2383,2
544865,683,3
544901,12395,1
544906,498,1
544965,21,2
544965,557,1
544972,16,6
544991,61,4
544991,1037,4
545022,11,2
545076,28,1
545076,1206,2
545152,869,1
545164,163,1
545164,1103,4
545171,10383,1
545172,173,3
545172,141,4
545253,9465,1
545253,647,2
545318,579,1
545370,178,2
545370,5476,2
545510,8921,1
545553,3017,4
545566,2421,2
545583,19496,1
545640,2995,2
545683,15,3
545683,117,1
545720,11,3
545790,48,2
545790,97,2
545794,26,2
545794,91,1
545841,85960,2
545855,3578,1
545876,3578,4
545876,21,9
545935,1956,1
545938,157,1
545941,6825,4
545957,82,7
545957,3234,14
545991,5046,1
546014,5046,12
546014,1020,3
546036,971,2
546074,476,1
546074,1597,1
546187,1380,1
546299,621,1
546388,6687,1
546402,1804,1
546404,466,2
546410,6325,2
546492,115,1
546546,1,1
546586,154,1
546590,205,3
546592,483,2
546592,157,5
546608,4359,3
546644,11053,1
546774,457,1
546792,5486,4
546792,632,4
546815,213,3
546829,6325,1
546829,21,1
546847,3452,1
546861,879,4
546870,28,2
546870,1229,24
546899,476,4
546899,26,3
546905,74,3
546905,39,3
546930,86,2
546988,206,1
546988,230260,1
546994,1498,4
546998,205,2
546998,2407,1
547005,1403,1
547014,1203,3
547063,278,1
547148,13,1
547175,4986,1
547175,582,3
547180,468,1
547195,1099,6
547195,121,2
547278,49,1
547335,1800,3
547349,12332,1
547450,12846,1
547450,578,1
547464,61,1
547464,165,2
547495,1856,2
547495,779,1
547503,4667,2
547559,101,1
547565,11,1
547629,1380,1
547658,6643,1
547677,9583,2
547716,3452,2
547720,161,1
547720,5682,1
547797,9295,2
547798,994,11
547798,542,2
547862,1380,1
547893,129,1
547915,3271,2
547917,1725,1
547946,1037,6
547981,1007,1
547994,3587,1
548060,140,4
548060,10466,3
548109,1,1
548118,161,1
548118,15,3
548125,259,2
548214,775,5
548214,146,7
548250,1004,1
548253,11835,2
548331,259,1
548354,334,7
548354,154,3
548360,363,1
548360,706,1
548382,3707,3
548382,44054,3
548406,315,1
548442,23018,2
548462,8792,1
548493,759,1
548520,28768,5
548540,404,5
548551,979,2
548567,6330,10
548567,38,1
548576,647,4
548603,36,5
548657,3452,1
548657,106,4
548662,556,2
548662,556,1
548786,6541,1
548786,51,1
548815,5262,3
548925,978,2
548925,2878,1
548930,657,3
548952,1038,7
548952,97485,3
548960,9207,3
548960,1149,1
548969,547,4
549016,31479,2
549016,27,1
549059,5202,1
549152,457,3
549152,153,1
549166,1380,4
549166,1303,2
549186,671,2
549186,6665,2
549196,1103,1
549196,915,3
549245,70700,1
549245,263,3
549249,518,1
549249,1881,1
549302,404,3
549302,1,2
549347,8,3
549347,85960,2
549360,883,2
549360,5591,2
549374,1,2
549374,10,10
549469,68,5
549469,503,6
549482,632,4
549520,159,2
549520,659,5
549605,5104,1
549693,1912,7
549701,1237,2
549701,1037,4
549734,6749,2
549741,310,4
549741,1949,13
550001,3,2
550072,88,2
550150,1099,1
550166,9298,2
550166,30,4
550176,768855,2
550188,5808,2
550188,31,2
550219,278,1
550219,71,2
550393,3636,1
550393,1186,1
550401,1360,4
550455,11,1
550455,3,7
550478,3,1
550478,10218,1
550508,6,4
550508,821,2
550539,1403,1
550539,135,1
550543,51,1
550587,377,2
550673,132,5
550694,566,1
550698,1,1
550698,170,1
550706,1660,1
550714,1737,2
550714,141,1
550742,5380,1
550778,879,2
550826,93,2
550826,784,5
550832,33,1
550908,429,2
550931,20670,2
550931,2722,2
551051,22,1
551101,466,4
551101,857,1
551113,125,2
551113,231,1
551156,2646,5
551180,13088,1
551180,42512,3
551183,26,2
551183,69004,5
551246,1003,2
551246,1149,1
551309,3531,3
551406,51,1
551406,1037,1
551453,1074,8
551468,2131,5
551468,132,5
551471,3029,2
551472,21,10
551472,10737,1
551507,498,1
551507,164,2
551586,605,4
551698,54390,1
551698,1360,1
551771,259,1
551853,623,2
551880,2440,2
551957,8,2
551978,176,3
551987,83,1
551987,21,4
551996,1630,1
552009,1,1
552009,11,1
552071,69,1
552071,69,1
552073,97485,9
552121,901,3
552121,6176,4
552162,21,6
552162,735,1
552184,462,1
552198,114,3
552206,15,1
552249,41491,2
552249,66,2
552280,2039,2
552280,99,1
552328,37014,2
552328,1814,3
552341,1,3
552384,51,1
552399,38074,3
552415,1162,3
552424,1257,1
552424,604,1
552446,2245,4
552462,43,2
552472,1037,6
552627,132,3
552735,41,2
552752,11,4
552752,39,1
552759,948,1
552762,372,7
552762,39,6
552880,124,2
552880,6,3
552948,855,1
552968,409,1
552968,1328,1
552987,503,4
552987,37014,2
552988,69004,7
553009,69004,5
553031,1632,10
553031,11,4
553035,1037,3
553038,47,3
553051,317,2
553051,369,1
553073,1082,2
553110,1103,1
553117,476,2
553117,24,2
553131,410,3
553133,1467,7
553133,655,3
553147,450,2
553157,77,1
553172,1099,2
553179,61,2
553179,2368,6
553209,42,1
553235,1467,3
553246,76,3
553246,657,12
553306,958,1
553330,252,3
553330,43,3
553369,3239,1
553377,842,1
553377,14674,1
553515,141,1
553515,1142,5
553533,665,1
553672,289,1
553672,1103,2
553758,127,3
553758,188,1
553769,385,1
553769,37,1
553846,2785,1
553846,273,1
553871,30267,20
553914,42512,1
553928,7707,1
553990,43,4
553990,600,1
554007,3365,4
554007,710,1
554009,1913,3
554009,834,9
554011,6176,8
554015,28,4
554015,1250,1
554100,273,4
554100,503,12
554115,18548,3
554115,1612,4
554142,503,3
554142,781,5
554145,97,12
554145,205,2
554159,1037,5
554159,2315,2
554181,404,6
554259,6325,3
554266,11,6
554266,2323,2
554302,3001,2
554380,5486,11
554406,33911,3
554406,682,1
554422,15,1
554425,73,1
554440,6825,1
554468,620,1
554468,6186,1
554484,10224,1
554492,2329,3
554519,76,3
554581,895,1
554594,31,2
554608,663,2
554608,1481,1
554645,1103,3
554679,869,1
554679,436,1
554684,273,1
554684,31,1
554689,1,2
554737,1660,1
554755,286,1
554755,16,2
554815,1281,5
554815,323,3
554909,372,4
554922,24368,1
554939,165,2
554939,11828,1
554974,101,1
555022,28,2
555035,550,3
555038,978,1
555066,678,4
555114,1074,3
555114,2251,2
555139,2551,3
555139,23,4
555146,23,2
555146,5395,1
555177,385,8
555255,13,1
555259,352,9
555265,2574,2
555298,4525,3
555344,175,5
555344,76,6
555369,32853,2
555391,186,6
555391,124,1
555422,4089,1
555424,3452,3
555425,2131,6
555468,46,3
555497,1,1
555497,16713,1
555503,978,1
555576,124,1
555596,1800,2
555596,26,2
555601,978,1
555601,503,2
555669,16,4
555752,141,1
555752,71,5
555760,657,2
555760,4228,3
555795,53,2
555799,1037,4
555836,3452,1
555909,5486,10
555920,43,4
555920,42,2
555977,53,2
556044,1242,4
556045,1031,2
556063,3935,3
556063,632,1
556095,2722,1
556108,1220,2
556205,696,3
556313,173,1
556339,6,1
556383,629,3
556396,19,1
556488,81,6
556592,23222,5
556592,81,5
556601,1099,2
556601,161,2
556626,4984,2
556642,4984,3
556650,1256,2
556698,809,2
556747,239,1
556787,78,1
556787,3485,1
556827,398,2
556835,205,9
556865,138,1
556875,11573,2
556892,3770,1
556892,622,2
556907,1163,5
556907,5244,3
556924,161,5
556924,1380,2
556960,629,1
556960,26,2
556978,161,5
556978,1084,3
557063,537,4
557088,26,4
557088,3084,1
557101,23,5
557111,61,1
557111,176,2
557117,3072,1
557171,455,16
557180,511,1
557204,211,2
557204,11,3
557209,1481,1
557213,5395,2
557213,1099,1
557228,138,1
557228,11,1
557229,1639,1
557229,12359,2
557242,47,5
557342,176,1
557344,106,3
557344,4538,2
557359,4415,4
557519,81,2
557523,6785,1
557548,359,3
557548,191,1
557562,43,2
557667,3097,2
557667,1632,5
557675,3801,2
557675,76,2
557682,556,2
557791,33797,2
557791,1474,1
557836,176,6
557879,12935,2
557898,31019,4
557898,3452,8
557906,82,3
557906,31,1
557956,659,5
557971,23222,1
557971,8160,2
558064,3051,2
558064,2551,1
558069,11,3
558090,21439,1
558177,251,3
558283,2551,2
558283,40832,5
558366,11,8
558366,556,3
558423,3229,2
558471,379,1
558555,379,1
558555,6,1
558580,825,1
558580,378,2
558615,51,3
558666,1134,9
558666,1616,1
558683,51,1
558685,623,1
558729,7050,7
558729,6880,4
558824,11,1
558841,4900,4
558841,42512,6
558885,25246,3
558925,3,1
558925,20920,2
558926,155,1
558926,193,1
558942,828,1
558942,13,2
559174,733,1
559179,1,2
559240,5046,1
559294,191,4
559294,1281,1
559331,498,2
559356,76,2
559401,1962,2
559420,9240,5
559436,97485,8
559441,31,7
559453,21,1
559467,213,1
559467,238,1
559476,371,3
559476,873,1
559506,83,3
559567,56,2
559573,129,1
559573,978,3
559576,623,4
559584,903,4
559621,2037,1
559632,4892,2
559730,53,1
559730,70,5
559815,733,1
559815,503,2
559853,1798,7
559853,83,2
559890,33886,2
559897,623,2
559917,21,34
559946,6789,1
559984,294,3
559989,556,4
559989,17,3
559995,11,2
560027,26,1
560091,530,5
560091,979,3
560107,16,2
560107,455,2
560124,1121,1
560129,16,2
560129,595,4
560231,135,3
560231,1736,13
560249,69,1
560249,61,3
560268,136,1
560269,4205,1
560311,1639,2
560335,11,6
560386,14861,2
560392,2927,1
560396,644,1
560399,71,1
560399,41,1
560413,478,1
560452,1826,2
560452,556,1
560453,1479,3
560507,476,6
560507,137,1
560515,16,1
560515,1093,1
560565,370,1
560569,121,1
560584,1660,9
560586,1078,3
560586,141,2
560605,657,3
560628,708,4
560663,81,2
560663,10224,3
560712,657,1
560783,943,4
560787,166,3
560787,3615,1
560834,1673,1
560857,2450,2
560867,657,1
560867,289,7
560977,3872,4
560979,626,1
561007,6785,1
561007,155,1
561108,3,1
561133,1146,2
561134,230,2
561134,913,2
561154,362,2
561154,1380,1
561178,26,10
561211,15344,2
561281,2012,2
561284,1303,6
561284,74,2
561300,3017,1
561300,3540,1
561446,53,2
561457,76,5
561457,1813,2
561484,4986,1
561484,4090,2
561491,13451,2
561491,1278,3
561573,2058,1
561573,9295,3
561578,154,2
561626,1573,4
561626,61,3
561636,547,1
561636,6825,1
561657,54510,1
561657,8434,1
561697,1871,2
561697,529,7
561835,332,7
561858,53,1
561881,115,4
561912,78,1
561938,1149,1
561944,71,1
561991,129,1
562001,39,2
562012,12989,1
562027,15,1
562082,1424,2
562087,283,2
562134,5697,3
562134,1691,2
562162,26,1
562267,836,1
562274,2039,2
562278,55235,1
562311,30915,1
562346,33,3
562367,6825,1
562395,128,2
562395,1138,3
562412,404,7
562466,11828,2
562466,62,2
562468,3084,1
562479,844,6
562479,77307,5
562492,535,1
562519,6978,2
562577,1099,2
562577,25,1
562585,918,2
562585,3917,1
562632,67,2
562632,777,2
562660,5225,1
562660,1282,1
562719,404,2
562725,918,1
562725,817,1
562745,20,1
562796,171,2
562805,623,1
562838,161,1
562843,11,1
562843,3707,6
562899,33,16
562899,1068,3
562926,51,2
562992,6325,2
563047,165,1
563047,161,1
563074,10466,1
563074,12429,1
563090,22499,13
563090,595,1
563133,3,1
563133,1088,8
563148,71,2
563148,3,2
563188,129,6
563215,3483,1
563215,51,2
563231,3452,1
563236,12386,2
563251,23,9
563251,1389,6
563252,5633,3
563255,143,2
563255,979,2
563305,41,2
563308,81,4
563308,6825,3
563339,33,7
563525,62,1
563580,51,1
563581,332,1
563593,6660,1
563594,5046,3
563594,362,2
563603,5046,2
563603,16713,1
563673,493,1
563717,3525,9
563819,908,1
563837,605,2
563875,701,2
563875,74,12
563891,3289,2
563969,252,2
563969,38,1
563972,69,2
563981,65,2
563996,1,2
564033,11,4
564068,69004,1
564068,18254,1
564084,503,3
564090,11,1
564100,3687,2
564106,421,1
564106,971,5
564108,979,2
564137,16,2
564137,1142,4
564151,194,1
564151,23,1
564248,307,2
564248,36,1
564256,1099,4
564256,3365,1
564265,1142,2
564265,503,6
564317,5486,1
564332,327,1
564332,3885,3
564357,2368,3
564357,429,4
564358,141,3
564358,119,4
564363,797,1
564363,1,1
564409,1559,1
564409,141,1
564425,1467,2
564449,821,1
564450,416,1
564450,343,1
564510,895,11
564510,865,10
564525,2234,3
564525,11,2
564534,68,1
564539,38,2
564539,169,3
564549,39,2
564549,1149,4
564631,53,5
564631,379,3
564632,348,7
564632,128,8
564638,566,2
564658,311,1
564676,1149,1
564676,76,1
564678,384,1
564682,1103,3
564759,30408,2
564759,74,3
564814,950,2
564814,39,1
564816,1037,3
564817,10,1
564824,1216,1
564824,1219,1
564846,1424,1
564846,3270,1
564863,3270,2
564863,11,1
564902,6325,1
564902,73,1
564918,41441,1
564938,1037,6
564938,157,2
564952,136,1
564952,818,1
564975,6825,1
564988,17,3
564988,876,2
565030,747,5
565030,82,3
565081,253,1
565081,494,1
565115,454,1
565161,1348,1
565174,61,4
565174,876,1
565272,321,2
565305,503,1
565305,402,1
565313,5395,3
565313,3,2
565368,91,1
565368,429,5
565450,6325,1
565453,23,1
565453,16713,1
565475,485,1
565494,2751,1
565516,3801,3
565516,382,4
565590,379,1
565615,1365,1
565629,113,1
565764,1403,1
565764,2225,1
565771,5329,1
565833,2072,1
565833,3935,1
565837,6785,1
565876,95779,2
565876,1,2
565882,11,3
565882,10224,2
565939,4525,1
565939,165,5
566004,442,1
566009,3631,3
566051,3046,5
566051,855,3
566054,308,3
566137,21,4
566137,3360,2
566139,165596,10
566139,28,1
566147,10224,4
566151,2949,1
566151,1,1
566179,44,1
566220,713,3
566220,16,1
566223,1998,3
566233,132,2
566233,1565,1
566245,590,4
566245,62,4
566275,1800,4
566275,188,1
566290,161,2
566290,23222,1
566301,149,1
566301,3452,3
566326,10992,1
566350,6325,2
566350,326,1
566362,128,8
566362,77,5
566371,3452,13
566371,3368,1
566376,213,1
566454,26431,1
566506,11,4
566576,3333,1
566639,15,2
566722,527,1
566740,2030,1
566740,31,3
566815,1652,1
566815,1227,1
566846,59958,1
566846,6303,2
566854,252,1
566892,19016,2
566892,10,1
566981,11,1
566981,632,2
567021,39,4
567158,901,1
567158,876,1
567316,2234,4
567491,99,11
567491,566,3
567513,33,4
567525,561,1
567592,5262,3
567592,170,3
567595,129,2
567616,86,4
567616,86,1
567674,20,1
567736,8417,1
567736,930,1
567814,10,4
567829,191,4
567829,2925,4
567851,161,7
567851,1,4
567868,692,1
567868,20,2
567897,111,2
567920,23,3
567920,1199,1
567924,978,5
567953,2689,2
567978,9240,5
567978,7230,2
567988,129,3
568112,343,1
568129,817,2
568129,11934,6
568137,6290,3
568215,451,7
568247,1815,1
568310,24260,3
568377,1630,1
568377,341,1
568382,8591,1
568402,2062,1
568402,6224,6
568412,4216,1
568412,104,3
568414,6557,3
568414,1,1
568445,38,2
568447,39,3
568447,1,1
568499,1040,2
568499,620,3
568520,1630,1
568520,817,1
568533,460,3
568533,23,1
568594,29782,1
568608,455,1
568615,69,4
568625,30,2
568701,2234,5
568711,1,1
568711,8840,1
568821,115,3
568865,153,3
568972,1467,4
568972,20,1
568973,7337,1
568990,75,3
568994,731,3
568994,31,3
569109,1037,13
569109,20,10
569130,127,2
569130,151,1
569144,1644,3
569144,4128,4
569149,303,3
569157,6325,1
569157,38,1
569162,61,1
569206,1229,2
569230,121,3
569232,68,1
569232,20,1
569289,4587,4
569293,1230,1
569296,708,1
569320,20,1
569320,8591,1
569323,143,1
569323,26,2
569327,143,5
569327,43,6
569379,4093,3
569379,2047,2
569402,609,1
569402,12525,1
569410,1035,1
569423,81,1
569423,4741,1
569447,41,1
569447,1676,1
569547,702,1
569547,20,5
569549,43,1
569558,4128,1
569595,9,5
569600,136,2
569690,205,3
569697,547,1
569697,25,4
569698,61,9
569707,6529,1
569764,6325,4
569764,45,2
569815,10224,1
569815,12525,1
569948,259,15
569995,4148,15
569995,68,3
570021,505,2
570021,645,1
570037,645,3
570042,20,1
570042,86,7
570052,76,3
570052,4148,3
570056,628,2
570057,17902,1
570096,1040,3
570097,1936,1
570123,1037,2
570123,1195,1
570133,113,1
570145,457,1
570147,31,1
570153,1037,5
570153,20,2
570158,28,2
570158,15533,1
570190,14338,3
570194,18190,1
570216,151,2
570224,66,1
570357,1403,1
570401,2145,3
570409,161,1
570430,115,5
570430,11,6
570431,5038,2
570431,4907,3
570433,1958,1
570474,41441,2
570486,48400,4
570505,995,1
570505,1,9
570605,839,3
570625,90,1
570635,1778,1
570641,1195,19
570641,1029,4
570650,50649,1
570650,41,1
570681,503,4
570740,515,2
570740,515,1
570747,4837,4
570814,26,1
570818,1343,1
570833,3780,1
570940,903,2
570940,10,3
570949,5193,1
570949,1073,2
570962,829,1
570963,43624,1
571122,126,4
571273,211,2
571279,2451,2
571285,1074,3
571339,1484,2
571379,17,4
571393,5266,2
571486,86,1
571501,1103,2
571502,5087,1
571538,517,2
571565,3019,1
571568,6191,8
571568,556,10
571582,1281,2
571582,9240,3
571635,97485,1
571635,109,1
571648,1,1
571669,28,2
571693,51,2
571693,979,3
571829,83,3
571866,10,1
571866,61,1
571889,657,3
571889,129,1
571898,121,8
571898,935,8
571971,2982,1
571982,45,12
571982,71,2
572021,462,7
572107,99,4
572132,4647,2
572132,1186,1
572161,657,7
572229,657,4
572268,254,2
572268,1,2
572274,1257,2
572274,1759,1
572599,27258,1
572599,23,5
572640,4228,4
572640,61,2
572674,1916,3
572677,485,2
572677,1453,6
572738,18067,1
572796,1496,11
572808,3532,1
572808,686,2
572820,943,1
572853,556,4
572853,20,1
572858,850,2
